machine_id,sequence_id,wrow,wcol,scan_position,tag,rlu,rlu.rq,timestamp,filename,plate_number,types,sample_id,dilution,bleed,treatment,virus,experiment_id,neutralisation,exclude
1234567,0,F, 6,NA,NA, 4164000,ValidSlopeSaturation,NA,NA, 6,x,Mouse 3, 1280,terminal,PBS,A/swine/Beijing/0301/2018 (H1N1),EX001,  18.30696842,FALSE
1234567,0,F, 7,NA,NA, 3983000,ValidSlopeSaturation,NA,NA, 6,x,Mouse 3, 1280,terminal,PBS,A/swine/Beijing/0301/2018 (H1N1),EX001,  21.85848105,FALSE
1234567,0,F, 8,NA,NA,NA,ValidSlopeSaturation,NA,NA, 6,,,NA,terminal,NA,A/swine/Beijing/0301/2018 (H1N1),EX001,NA,TRUE
1234567,0,F, 9,NA,NA,NA,ValidSlopeSaturation,NA,NA, 6,,,NA,terminal,NA,A/swine/Beijing/0301/2018 (H1N1),EX001,NA,TRUE
1234567,0,F,10,NA,NA,NA,ValidSlopeSaturation,NA,NA, 6,,,NA,terminal,NA,A/swine/Beijing/0301/2018 (H1N1),EX001,NA,TRUE
1234567,0,F,11,NA,NA,NA,ValidSlopeSaturation,NA,NA, 6,,,NA,terminal,NA,A/swine/Beijing/0301/2018 (H1N1),EX001,NA,TRUE
1234567,0,F,12,NA,NA,   75630,ValidSlopeSaturation,NA,NA, 6,m,mAb (4F8),16000,terminal,mAb (4F8),A/swine/Beijing/0301/2018 (H1N1),EX001,  98.52739766,FALSE
1234567,0,G, 1,NA,NA,     580,ValidSlopeSaturation,NA,NA, 6,c,,NA,terminal,NA,A/swine/Beijing/0301/2018 (H1N1),EX001, 100.00000000,FALSE
1234567,0,G, 2,NA,NA, 4128000,ValidSlopeSaturation,NA,NA, 6,x,Mouse 1, 2560,terminal,PBS,A/swine/Beijing/0301/2018 (H1N1),EX001,  19.01334662,FALSE
1234567,0,G, 3,NA,NA, 3415000,ValidSlopeSaturation,NA,NA, 6,x,Mouse 1, 2560,terminal,PBS,A/swine/Beijing/0301/2018 (H1N1),EX001,  33.00355936,FALSE
1234567,0,G, 4,NA,NA, 4098000,ValidSlopeSaturation,NA,NA, 6,x,Mouse 2, 2560,terminal,PBS,A/swine/Beijing/0301/2018 (H1N1),EX001,  19.60199513,FALSE
1234567,0,G, 5,NA,NA, 3657000,ValidSlopeSaturation,NA,NA, 6,x,Mouse 2, 2560,terminal,PBS,A/swine/Beijing/0301/2018 (H1N1),EX001,  28.25512811,FALSE
1234567,0,G, 6,NA,NA, 4318000,ValidSlopeSaturation,NA,NA, 6,x,Mouse 3, 2560,terminal,PBS,A/swine/Beijing/0301/2018 (H1N1),EX001,  15.28523944,FALSE
1234567,0,G, 7,NA,NA, 4084000,ValidSlopeSaturation,NA,NA, 6,x,Mouse 3, 2560,terminal,PBS,A/swine/Beijing/0301/2018 (H1N1),EX001,  19.87669776,FALSE
1234567,0,G, 8,NA,NA,NA,ValidSlopeSaturation,NA,NA, 6,,,NA,terminal,NA,A/swine/Beijing/0301/2018 (H1N1),EX001,NA,TRUE
1234567,0,G, 9,NA,NA,NA,ValidSlopeSaturation,NA,NA, 6,,,NA,terminal,NA,A/swine/Beijing/0301/2018 (H1N1),EX001,NA,TRUE
1234567,0,G,10,NA,NA,NA,ValidSlopeSaturation,NA,NA, 6,,,NA,terminal,NA,A/swine/Beijing/0301/2018 (H1N1),EX001,NA,TRUE
1234567,0,G,11,NA,NA,NA,ValidSlopeSaturation,NA,NA, 6,,,NA,terminal,NA,A/swine/Beijing/0301/2018 (H1N1),EX001,NA,TRUE
1234567,0,G,12,NA,NA,  856600,ValidSlopeSaturation,NA,NA, 6,m,mAb (4F8),32000,terminal,mAb (4F8),A/swine/Beijing/0301/2018 (H1N1),EX001,  83.20350364,FALSE
1234567,0,H, 1,NA,NA,     380,ValidSlopeSaturation,NA,NA, 6,c,,NA,terminal,NA,A/swine/Beijing/0301/2018 (H1N1),EX001, 100.00392432,FALSE
1234567,0,H, 2,NA,NA, 4142000,ValidSlopeSaturation,NA,NA, 6,x,Mouse 1, 5120,terminal,PBS,A/swine/Beijing/0301/2018 (H1N1),EX001,  18.73864399,FALSE
1234567,0,H, 3,NA,NA, 3578000,ValidSlopeSaturation,NA,NA, 6,x,Mouse 1, 5120,terminal,PBS,A/swine/Beijing/0301/2018 (H1N1),EX001,  29.80523583,FALSE
1234567,0,H, 4,NA,NA, 3781000,ValidSlopeSaturation,NA,NA, 6,x,Mouse 2, 5120,terminal,PBS,A/swine/Beijing/0301/2018 (H1N1),EX001,  25.82204763,FALSE
1234567,0,H, 5,NA,NA, 3177000,ValidSlopeSaturation,NA,NA, 6,x,Mouse 2, 5120,terminal,PBS,A/swine/Beijing/0301/2018 (H1N1),EX001,  37.67350415,FALSE
1234567,0,H, 6,NA,NA, 3741000,ValidSlopeSaturation,NA,NA, 6,x,Mouse 3, 5120,terminal,PBS,A/swine/Beijing/0301/2018 (H1N1),EX001,  26.60691230,FALSE
1234567,0,H, 7,NA,NA, 4248000,ValidSlopeSaturation,NA,NA, 6,x,Mouse 3, 5120,terminal,PBS,A/swine/Beijing/0301/2018 (H1N1),EX001,  16.65875261,FALSE
1234567,0,H, 8,NA,NA,NA,ValidSlopeSaturation,NA,NA, 6,,,NA,terminal,NA,A/swine/Beijing/0301/2018 (H1N1),EX001,NA,TRUE
1234567,0,H, 9,NA,NA,NA,ValidSlopeSaturation,NA,NA, 6,,,NA,terminal,NA,A/swine/Beijing/0301/2018 (H1N1),EX001,NA,TRUE
1234567,0,H,10,NA,NA,NA,ValidSlopeSaturation,NA,NA, 6,,,NA,terminal,NA,A/swine/Beijing/0301/2018 (H1N1),EX001,NA,TRUE
1234567,0,H,11,NA,NA,NA,ValidSlopeSaturation,NA,NA, 6,,,NA,terminal,NA,A/swine/Beijing/0301/2018 (H1N1),EX001,NA,TRUE
1234567,0,H,12,NA,NA, 2608000,ValidSlopeSaturation,NA,NA, 6,m,mAb (4F8),64000,terminal,mAb (4F8),A/swine/Beijing/0301/2018 (H1N1),EX001,  48.83820407,FALSE
1234567,0,A, 1,NA,NA,10780000,ValidSlopeSaturation,NA,NA, 7,v,,NA,terminal,NA,A/swine/Beijing/0301/2018 (H1N1),EX001,   9.71780744,FALSE
1234567,0,A, 2,NA,NA,10200000,ValidSlopeSaturation,NA,NA, 7,x,MI/15 Mouse 44,   40,terminal,MI/15,A/swine/Beijing/0301/2018 (H1N1),EX001,  14.57671116,FALSE
1234567,0,A, 3,NA,NA,10100000,ValidSlopeSaturation,NA,NA, 7,x,MI/15 Mouse 44,   40,terminal,MI/15,A/swine/Beijing/0301/2018 (H1N1),EX001,  15.41445318,FALSE
1234567,0,A, 4,NA,NA,11000000,ValidSlopeSaturation,NA,NA, 7,x,MI/15 Mouse 45,   40,terminal,MI/15,A/swine/Beijing/0301/2018 (H1N1),EX001,   7.87477499,FALSE
1234567,0,A, 5,NA,NA,10780000,ValidSlopeSaturation,NA,NA, 7,x,MI/15 Mouse 45,   40,terminal,MI/15,A/swine/Beijing/0301/2018 (H1N1),EX001,   9.71780744,FALSE
1234567,0,A, 6,NA,NA,10630000,ValidSlopeSaturation,NA,NA, 7,x,MI/15 Mouse 46,   40,terminal,MI/15,A/swine/Beijing/0301/2018 (H1N1),EX001,  10.97442047,FALSE
1234567,0,A, 7,NA,NA,10810000,ValidSlopeSaturation,NA,NA, 7,x,MI/15 Mouse 46,   40,terminal,MI/15,A/swine/Beijing/0301/2018 (H1N1),EX001,   9.46648483,FALSE
1234567,0,A, 8,NA,NA, 8302000,ValidSlopeSaturation,NA,NA, 7,x,MI/15 Mouse 47,   40,terminal,MI/15,A/swine/Beijing/0301/2018 (H1N1),EX001,  30.47705471,FALSE
1234567,0,A, 9,NA,NA, 8968000,ValidSlopeSaturation,NA,NA, 7,x,MI/15 Mouse 47,   40,terminal,MI/15,A/swine/Beijing/0301/2018 (H1N1),EX001,  24.89769285,FALSE
1234567,0,A,10,NA,NA,10020000,ValidSlopeSaturation,NA,NA, 7,x,MI/15 Mouse 48,   40,terminal,MI/15,A/swine/Beijing/0301/2018 (H1N1),EX001,  16.08464679,FALSE
1234567,0,A,11,NA,NA,11150000,ValidSlopeSaturation,NA,NA, 7,x,MI/15 Mouse 48,   40,terminal,MI/15,A/swine/Beijing/0301/2018 (H1N1),EX001,   6.61816196,FALSE
1234567,0,A,12,NA,NA,    1080,ValidSlopeSaturation,NA,NA, 7,m,mAb (4F8),  500,terminal,mAb (4F8),A/swine/Beijing/0301/2018 (H1N1),EX001, 100.01734964,FALSE
1234567,0,B, 1,NA,NA,12070000,ValidSlopeSaturation,NA,NA, 7,v,,NA,terminal,NA,A/swine/Beijing/0301/2018 (H1N1),EX001,  -1.08906463,FALSE
1234567,0,B, 2,NA,NA, 9630000,ValidSlopeSaturation,NA,NA, 7,x,MI/15 Mouse 44,   80,terminal,MI/15,A/swine/Beijing/0301/2018 (H1N1),EX001,  19.35184067,FALSE
1234567,0,B, 3,NA,NA,11100000,ValidSlopeSaturation,NA,NA, 7,x,MI/15 Mouse 44,   80,terminal,MI/15,A/swine/Beijing/0301/2018 (H1N1),EX001,   7.03703297,FALSE
1234567,0,B, 4,NA,NA,11690000,ValidSlopeSaturation,NA,NA, 7,x,MI/15 Mouse 45,   80,terminal,MI/15,A/swine/Beijing/0301/2018 (H1N1),EX001,   2.09435505,FALSE
1234567,0,B, 5,NA,NA,12160000,ValidSlopeSaturation,NA,NA, 7,x,MI/15 Mouse 45,   80,terminal,MI/15,A/swine/Beijing/0301/2018 (H1N1),EX001,  -1.84303245,FALSE
1234567,0,B, 6,NA,NA,11620000,ValidSlopeSaturation,NA,NA, 7,x,MI/15 Mouse 46,   80,terminal,MI/15,A/swine/Beijing/0301/2018 (H1N1),EX001,   2.68077447,FALSE
1234567,0,B, 7,NA,NA,12160000,ValidSlopeSaturation,NA,NA, 7,x,MI/15 Mouse 46,   80,terminal,MI/15,A/swine/Beijing/0301/2018 (H1N1),EX001,  -1.84303245,FALSE
1234567,0,B, 8,NA,NA, 9391000,ValidSlopeSaturation,NA,NA, 7,x,MI/15 Mouse 47,   80,terminal,MI/15,A/swine/Beijing/0301/2018 (H1N1),EX001,  21.35404410,FALSE
1234567,0,B, 9,NA,NA, 9751000,ValidSlopeSaturation,NA,NA, 7,x,MI/15 Mouse 47,   80,terminal,MI/15,A/swine/Beijing/0301/2018 (H1N1),EX001,  18.33817283,FALSE
1234567,0,B,10,NA,NA,10640000,ValidSlopeSaturation,NA,NA, 7,x,MI/15 Mouse 48,   80,terminal,MI/15,A/swine/Beijing/0301/2018 (H1N1),EX001,  10.89064627,FALSE
1234567,0,B,11,NA,NA,10650000,ValidSlopeSaturation,NA,NA, 7,x,MI/15 Mouse 48,   80,terminal,MI/15,A/swine/Beijing/0301/2018 (H1N1),EX001,  10.80687206,FALSE
1234567,0,B,12,NA,NA,    3671,ValidSlopeSaturation,NA,NA, 7,m,mAb (4F8), 1000,terminal,mAb (4F8),A/swine/Beijing/0301/2018 (H1N1),EX001,  99.99564374,FALSE
1234567,0,C, 1,NA,NA,11890000,ValidSlopeSaturation,NA,NA, 7,v,,NA,terminal,NA,A/swine/Beijing/0301/2018 (H1N1),EX001,   0.41887101,FALSE
1234567,0,C, 2,NA,NA,10900000,ValidSlopeSaturation,NA,NA, 7,x,MI/15 Mouse 44,  160,terminal,MI/15,A/swine/Beijing/0301/2018 (H1N1),EX001,   8.71251701,FALSE
1234567,0,C, 3,NA,NA,10100000,ValidSlopeSaturation,NA,NA, 7,x,MI/15 Mouse 44,  160,terminal,MI/15,A/swine/Beijing/0301/2018 (H1N1),EX001,  15.41445318,FALSE
1234567,0,C, 4,NA,NA,12500000,ValidSlopeSaturation,NA,NA, 7,x,MI/15 Mouse 45,  160,terminal,MI/15,A/swine/Beijing/0301/2018 (H1N1),EX001,  -4.69135531,FALSE
1234567,0,C, 5,NA,NA,11850000,ValidSlopeSaturation,NA,NA, 7,x,MI/15 Mouse 45,  160,terminal,MI/15,A/swine/Beijing/0301/2018 (H1N1),EX001,   0.75396782,FALSE
1234567,0,C, 6,NA,NA,12100000,ValidSlopeSaturation,NA,NA, 7,x,MI/15 Mouse 46,  160,terminal,MI/15,A/swine/Beijing/0301/2018 (H1N1),EX001,  -1.34038723,FALSE
1234567,0,C, 7,NA,NA,11360000,ValidSlopeSaturation,NA,NA, 7,x,MI/15 Mouse 46,  160,terminal,MI/15,A/swine/Beijing/0301/2018 (H1N1),EX001,   4.85890372,FALSE
1234567,0,C, 8,NA,NA,11300000,ValidSlopeSaturation,NA,NA, 7,x,MI/15 Mouse 47,  160,terminal,MI/15,A/swine/Beijing/0301/2018 (H1N1),EX001,   5.36154893,FALSE
1234567,0,C, 9,NA,NA,10430000,ValidSlopeSaturation,NA,NA, 7,x,MI/15 Mouse 47,  160,terminal,MI/15,A/swine/Beijing/0301/2018 (H1N1),EX001,  12.64990451,FALSE
1234567,0,C,10,NA,NA,12070000,ValidSlopeSaturation,NA,NA, 7,x,MI/15 Mouse 48,  160,terminal,MI/15,A/swine/Beijing/0301/2018 (H1N1),EX001,  -1.08906463,FALSE
1234567,0,C,11,NA,NA,12930000,ValidSlopeSaturation,NA,NA, 7,x,MI/15 Mouse 48,  160,terminal,MI/15,A/swine/Beijing/0301/2018 (H1N1),EX001,  -8.29364600,FALSE
1234567,0,C,12,NA,NA,    2490,ValidSlopeSaturation,NA,NA, 7,m,mAb (4F8), 2000,terminal,mAb (4F8),A/swine/Beijing/0301/2018 (H1N1),EX001, 100.00553747,FALSE
1234567,0,D, 1,NA,NA,11940000,ValidSlopeSaturation,NA,NA, 7,v,,NA,terminal,NA,A/swine/Beijing/0301/2018 (H1N1),EX001,   0.00000000,FALSE
1234567,0,D, 2,NA,NA,10500000,ValidSlopeSaturation,NA,NA, 7,x,MI/15 Mouse 44,  320,terminal,MI/15,A/swine/Beijing/0301/2018 (H1N1),EX001,  12.06348510,FALSE
1234567,0,D, 3,NA,NA,10700000,ValidSlopeSaturation,NA,NA, 7,x,MI/15 Mouse 44,  320,terminal,MI/15,A/swine/Beijing/0301/2018 (H1N1),EX001,  10.38800105,FALSE
1234567,0,D, 4,NA,NA,12080000,ValidSlopeSaturation,NA,NA, 7,x,MI/15 Mouse 45,  320,terminal,MI/15,A/swine/Beijing/0301/2018 (H1N1),EX001,  -1.17283883,FALSE
1234567,0,D, 5,NA,NA,11130000,ValidSlopeSaturation,NA,NA, 7,x,MI/15 Mouse 45,  320,terminal,MI/15,A/swine/Beijing/0301/2018 (H1N1),EX001,   6.78571037,FALSE
1234567,0,D, 6,NA,NA,10830000,ValidSlopeSaturation,NA,NA, 7,x,MI/15 Mouse 46,  320,terminal,MI/15,A/swine/Beijing/0301/2018 (H1N1),EX001,   9.29893643,FALSE
1234567,0,D, 7,NA,NA,11010000,ValidSlopeSaturation,NA,NA, 7,x,MI/15 Mouse 46,  320,terminal,MI/15,A/swine/Beijing/0301/2018 (H1N1),EX001,   7.79100079,FALSE
1234567,0,D, 8,NA,NA, 9781000,ValidSlopeSaturation,NA,NA, 7,x,MI/15 Mouse 47,  320,terminal,MI/15,A/swine/Beijing/0301/2018 (H1N1),EX001,  18.08685022,FALSE
1234567,0,D, 9,NA,NA,10210000,ValidSlopeSaturation,NA,NA, 7,x,MI/15 Mouse 47,  320,terminal,MI/15,A/swine/Beijing/0301/2018 (H1N1),EX001,  14.49293696,FALSE
1234567,0,D,10,NA,NA,10950000,ValidSlopeSaturation,NA,NA, 7,x,MI/15 Mouse 48,  320,terminal,MI/15,A/swine/Beijing/0301/2018 (H1N1),EX001,   8.29364600,FALSE
1234567,0,D,11,NA,NA,12200000,ValidSlopeSaturation,NA,NA, 7,x,MI/15 Mouse 48,  320,terminal,MI/15,A/swine/Beijing/0301/2018 (H1N1),EX001,  -2.17812925,FALSE
1234567,0,D,12,NA,NA,    1850,ValidSlopeSaturation,NA,NA, 7,m,mAb (4F8), 4000,terminal,mAb (4F8),A/swine/Beijing/0301/2018 (H1N1),EX001, 100.01089902,FALSE
1234567,0,E, 1,NA,NA,13040000,ValidSlopeSaturation,NA,NA, 7,v,,NA,terminal,NA,A/swine/Beijing/0301/2018 (H1N1),EX001,  -9.21516223,FALSE
1234567,0,E, 2,NA,NA, 9910000,ValidSlopeSaturation,NA,NA, 7,x,MI/15 Mouse 44,  640,terminal,MI/15,A/swine/Beijing/0301/2018 (H1N1),EX001,  17.00616302,FALSE
1234567,0,E, 3,NA,NA,11300000,ValidSlopeSaturation,NA,NA, 7,x,MI/15 Mouse 44,  640,terminal,MI/15,A/swine/Beijing/0301/2018 (H1N1),EX001,   5.36154893,FALSE
1234567,0,E, 4,NA,NA,11470000,ValidSlopeSaturation,NA,NA, 7,x,MI/15 Mouse 45,  640,terminal,MI/15,A/swine/Beijing/0301/2018 (H1N1),EX001,   3.93738750,FALSE
1234567,0,E, 5,NA,NA,12210000,ValidSlopeSaturation,NA,NA, 7,x,MI/15 Mouse 45,  640,terminal,MI/15,A/swine/Beijing/0301/2018 (H1N1),EX001,  -2.26190346,FALSE
1234567,0,E, 6,NA,NA,11170000,ValidSlopeSaturation,NA,NA, 7,x,MI/15 Mouse 46,  640,terminal,MI/15,A/swine/Beijing/0301/2018 (H1N1),EX001,   6.45061356,FALSE
1234567,0,E, 7,NA,NA,10920000,ValidSlopeSaturation,NA,NA, 7,x,MI/15 Mouse 46,  640,terminal,MI/15,A/swine/Beijing/0301/2018 (H1N1),EX001,   8.54496861,FALSE
1234567,0,E, 8,NA,NA,11140000,ValidSlopeSaturation,NA,NA, 7,x,MI/15 Mouse 47,  640,terminal,MI/15,A/swine/Beijing/0301/2018 (H1N1),EX001,   6.70193616,FALSE
1234567,0,E, 9,NA,NA,11240000,ValidSlopeSaturation,NA,NA, 7,x,MI/15 Mouse 47,  640,terminal,MI/15,A/swine/Beijing/0301/2018 (H1N1),EX001,   5.86419414,FALSE
1234567,0,E,10,NA,NA,11390000,ValidSlopeSaturation,NA,NA, 7,x,MI/15 Mouse 48,  640,terminal,MI/15,A/swine/Beijing/0301/2018 (H1N1),EX001,   4.60758111,FALSE
1234567,0,E,11,NA,NA,11610000,ValidSlopeSaturation,NA,NA, 7,x,MI/15 Mouse 48,  640,terminal,MI/15,A/swine/Beijing/0301/2018 (H1N1),EX001,   2.76454867,FALSE
1234567,0,E,12,NA,NA,    2110,ValidSlopeSaturation,NA,NA, 7,m,mAb (4F8), 8000,terminal,mAb (4F8),A/swine/Beijing/0301/2018 (H1N1),EX001, 100.00872089,FALSE
1234567,0,F, 1,NA,NA,    4741,ValidSlopeSaturation,NA,NA, 7,c,,NA,terminal,NA,A/swine/Beijing/0301/2018 (H1N1),EX001,  99.98667990,FALSE
1234567,0,F, 2,NA,NA,10400000,ValidSlopeSaturation,NA,NA, 7,x,MI/15 Mouse 44, 1280,terminal,MI/15,A/swine/Beijing/0301/2018 (H1N1),EX001,  12.90122712,FALSE
1234567,0,F, 3,NA,NA,11200000,ValidSlopeSaturation,NA,NA, 7,x,MI/15 Mouse 44, 1280,terminal,MI/15,A/swine/Beijing/0301/2018 (H1N1),EX001,   6.19929095,FALSE
1234567,0,F, 4,NA,NA,11990000,ValidSlopeSaturation,NA,NA, 7,x,MI/15 Mouse 45, 1280,terminal,MI/15,A/swine/Beijing/0301/2018 (H1N1),EX001,  -0.41887101,FALSE
1234567,0,F, 5,NA,NA,11460000,ValidSlopeSaturation,NA,NA, 7,x,MI/15 Mouse 45, 1280,terminal,MI/15,A/swine/Beijing/0301/2018 (H1N1),EX001,   4.02116170,FALSE
1234567,0,F, 6,NA,NA,11560000,ValidSlopeSaturation,NA,NA, 7,x,MI/15 Mouse 46, 1280,terminal,MI/15,A/swine/Beijing/0301/2018 (H1N1),EX001,   3.18341968,FALSE
1234567,0,F, 7,NA,NA,10910000,ValidSlopeSaturation,NA,NA, 7,x,MI/15 Mouse 46, 1280,terminal,MI/15,A/swine/Beijing/0301/2018 (H1N1),EX001,   8.62874281,FALSE
1234567,0,F, 8,NA,NA,10050000,ValidSlopeSaturation,NA,NA, 7,x,MI/15 Mouse 47, 1280,terminal,MI/15,A/swine/Beijing/0301/2018 (H1N1),EX001,  15.83332419,FALSE
1234567,0,F, 9,NA,NA,11010000,ValidSlopeSaturation,NA,NA, 7,x,MI/15 Mouse 47, 1280,terminal,MI/15,A/swine/Beijing/0301/2018 (H1N1),EX001,   7.79100079,FALSE
1234567,0,F,10,NA,NA,11310000,ValidSlopeSaturation,NA,NA, 7,x,MI/15 Mouse 48, 1280,terminal,MI/15,A/swine/Beijing/0301/2018 (H1N1),EX001,   5.27777473,FALSE
1234567,0,F,11,NA,NA,11210000,ValidSlopeSaturation,NA,NA, 7,x,MI/15 Mouse 48, 1280,terminal,MI/15,A/swine/Beijing/0301/2018 (H1N1),EX001,   6.11551675,FALSE
1234567,0,F,12,NA,NA,   75630,ValidSlopeSaturation,NA,NA, 7,m,mAb (4F8),16000,terminal,mAb (4F8),A/swine/Beijing/0301/2018 (H1N1),EX001,  99.39281296,FALSE
1234567,0,G, 1,NA,NA,    3151,ValidSlopeSaturation,NA,NA, 7,c,,NA,terminal,NA,A/swine/Beijing/0301/2018 (H1N1),EX001, 100.00000000,FALSE
1234567,0,G, 2,NA,NA,10800000,ValidSlopeSaturation,NA,NA, 7,x,MI/15 Mouse 44, 2560,terminal,MI/15,A/swine/Beijing/0301/2018 (H1N1),EX001,   9.55025903,FALSE
1234567,0,G, 3,NA,NA,11100000,ValidSlopeSaturation,NA,NA, 7,x,MI/15 Mouse 44, 2560,terminal,MI/15,A/swine/Beijing/0301/2018 (H1N1),EX001,   7.03703297,FALSE
1234567,0,G, 4,NA,NA,11540000,ValidSlopeSaturation,NA,NA, 7,x,MI/15 Mouse 45, 2560,terminal,MI/15,A/swine/Beijing/0301/2018 (H1N1),EX001,   3.35096808,FALSE
1234567,0,G, 5,NA,NA,10950000,ValidSlopeSaturation,NA,NA, 7,x,MI/15 Mouse 45, 2560,terminal,MI/15,A/swine/Beijing/0301/2018 (H1N1),EX001,   8.29364600,FALSE
1234567,0,G, 6,NA,NA,11450000,ValidSlopeSaturation,NA,NA, 7,x,MI/15 Mouse 46, 2560,terminal,MI/15,A/swine/Beijing/0301/2018 (H1N1),EX001,   4.10493590,FALSE
1234567,0,G, 7,NA,NA,11080000,ValidSlopeSaturation,NA,NA, 7,x,MI/15 Mouse 46, 2560,terminal,MI/15,A/swine/Beijing/0301/2018 (H1N1),EX001,   7.20458138,FALSE
1234567,0,G, 8,NA,NA,10170000,ValidSlopeSaturation,NA,NA, 7,x,MI/15 Mouse 47, 2560,terminal,MI/15,A/swine/Beijing/0301/2018 (H1N1),EX001,  14.82803376,FALSE
1234567,0,G, 9,NA,NA,10870000,ValidSlopeSaturation,NA,NA, 7,x,MI/15 Mouse 47, 2560,terminal,MI/15,A/swine/Beijing/0301/2018 (H1N1),EX001,   8.96383962,FALSE
1234567,0,G,10,NA,NA,10690000,ValidSlopeSaturation,NA,NA, 7,x,MI/15 Mouse 48, 2560,terminal,MI/15,A/swine/Beijing/0301/2018 (H1N1),EX001,  10.47177526,FALSE
1234567,0,G,11,NA,NA,11600000,ValidSlopeSaturation,NA,NA, 7,x,MI/15 Mouse 48, 2560,terminal,MI/15,A/swine/Beijing/0301/2018 (H1N1),EX001,   2.84832287,FALSE
1234567,0,G,12,NA,NA,  856600,ValidSlopeSaturation,NA,NA, 7,m,mAb (4F8),32000,terminal,mAb (4F8),A/swine/Beijing/0301/2018 (H1N1),EX001,  92.85029910,FALSE
1234567,0,H, 1,NA,NA,    3151,ValidSlopeSaturation,NA,NA, 7,c,,NA,terminal,NA,A/swine/Beijing/0301/2018 (H1N1),EX001, 100.00000000,FALSE
1234567,0,H, 2,NA,NA,10700000,ValidSlopeSaturation,NA,NA, 7,x,MI/15 Mouse 44, 5120,terminal,MI/15,A/swine/Beijing/0301/2018 (H1N1),EX001,  10.38800105,FALSE
1234567,0,H, 3,NA,NA,11400000,ValidSlopeSaturation,NA,NA, 7,x,MI/15 Mouse 44, 5120,terminal,MI/15,A/swine/Beijing/0301/2018 (H1N1),EX001,   4.52380691,FALSE
1234567,0,H, 4,NA,NA,11380000,ValidSlopeSaturation,NA,NA, 7,x,MI/15 Mouse 45, 5120,terminal,MI/15,A/swine/Beijing/0301/2018 (H1N1),EX001,   4.69135531,FALSE
1234567,0,H, 5,NA,NA,11180000,ValidSlopeSaturation,NA,NA, 7,x,MI/15 Mouse 45, 5120,terminal,MI/15,A/swine/Beijing/0301/2018 (H1N1),EX001,   6.36683936,FALSE
1234567,0,H, 6,NA,NA,11240000,ValidSlopeSaturation,NA,NA, 7,x,MI/15 Mouse 46, 5120,terminal,MI/15,A/swine/Beijing/0301/2018 (H1N1),EX001,   5.86419414,FALSE
1234567,0,H, 7,NA,NA,11100000,ValidSlopeSaturation,NA,NA, 7,x,MI/15 Mouse 46, 5120,terminal,MI/15,A/swine/Beijing/0301/2018 (H1N1),EX001,   7.03703297,FALSE
1234567,0,H, 8,NA,NA,10890000,ValidSlopeSaturation,NA,NA, 7,x,MI/15 Mouse 47, 5120,terminal,MI/15,A/swine/Beijing/0301/2018 (H1N1),EX001,   8.79629122,FALSE
1234567,0,H, 9,NA,NA,10990000,ValidSlopeSaturation,NA,NA, 7,x,MI/15 Mouse 47, 5120,terminal,MI/15,A/swine/Beijing/0301/2018 (H1N1),EX001,   7.95854920,FALSE
1234567,0,H,10,NA,NA,11130000,ValidSlopeSaturation,NA,NA, 7,x,MI/15 Mouse 48, 5120,terminal,MI/15,A/swine/Beijing/0301/2018 (H1N1),EX001,   6.78571037,FALSE
1234567,0,H,11,NA,NA,11400000,ValidSlopeSaturation,NA,NA, 7,x,MI/15 Mouse 48, 5120,terminal,MI/15,A/swine/Beijing/0301/2018 (H1N1),EX001,   4.52380691,FALSE
1234567,0,H,12,NA,NA, 2608000,ValidSlopeSaturation,NA,NA, 7,m,mAb (4F8),64000,terminal,mAb (4F8),A/swine/Beijing/0301/2018 (H1N1),EX001,  78.17808536,FALSE
1234567,0,A, 1,NA,NA,43990000,ValidSlopeSaturation,NA,NA, 8,v,,NA,terminal,NA,A/Michigan/45/2015 (H1N1),EX001,   0.00000000,FALSE
1234567,0,A, 2,NA,NA,45720000,ValidSlopeSaturation,NA,NA, 8,x,Mouse 4,   40,terminal,PBS,A/Michigan/45/2015 (H1N1),EX001,  -3.93462070,FALSE
1234567,0,A, 3,NA,NA,52300000,ValidSlopeSaturation,NA,NA, 8,x,Mouse 4,   40,terminal,PBS,A/Michigan/45/2015 (H1N1),EX001, -18.89982547,FALSE
1234567,0,A, 4,NA,NA,46100000,ValidSlopeSaturation,NA,NA, 8,x,Mouse 5,   40,terminal,PBS,A/Michigan/45/2015 (H1N1),EX001,  -4.79887265,FALSE
1234567,0,A, 5,NA,NA,43930000,ValidSlopeSaturation,NA,NA, 8,x,Mouse 5,   40,terminal,PBS,A/Michigan/45/2015 (H1N1),EX001,   0.13646083,FALSE
1234567,0,A, 6,NA,NA,46910000,ValidSlopeSaturation,NA,NA, 8,x,Mouse 6,   40,terminal,PBS,A/Michigan/45/2015 (H1N1),EX001,  -6.64109391,FALSE
1234567,0,A, 7,NA,NA,44690000,ValidSlopeSaturation,NA,NA, 8,x,Mouse 6,   40,terminal,PBS,A/Michigan/45/2015 (H1N1),EX001,  -1.59204306,FALSE
1234567,0,A, 8,NA,NA,NA,ValidSlopeSaturation,NA,NA, 8,,,NA,terminal,NA,A/Michigan/45/2015 (H1N1),EX001,NA,TRUE
1234567,0,A, 9,NA,NA,NA,ValidSlopeSaturation,NA,NA, 8,,,NA,terminal,NA,A/Michigan/45/2015 (H1N1),EX001,NA,TRUE
